index,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Count,Global_Sales
8183,2010.0,0.12,0.03,0.0,0.02,51.0,18.0,6.0,0.18
7714,2002.0,0.15,0.04,0.0,0.01,59.0,12.0,9.0,0.19
672,2008.0,1.68,0.45,0.01,0.21,81.0,66.0,142.0,2.35
3517,2010.0,0.43,0.08,0.0,0.05,91.0,34.0,95.0,0.57
6640,2011.0,0.12,0.08,0.02,0.03,57.0,34.0,70.0,0.25
3029,2004.0,0.49,0.15,0.0,0.02,81.0,38.0,9.0,0.66
2847,2014.0,0.46,0.19,0.01,0.07,74.0,16.0,161.0,0.72
7379,2013.0,0.09,0.0,0.1,0.02,74.0,37.0,61.0,0.21
13964,2007.0,0.01,0.02,0.0,0.0,81.0,35.0,219.0,0.04
921,2016.0,1.25,0.27,0.02,0.34,88.0,47.0,162.0,1.88
3199,2002.0,0.12,0.09,0.38,0.03,82.0,31.0,32.0,0.63
11702,2004.0,0.06,0.02,0.0,0.0,73.0,25.0,8.0,0.08
5489,2003.0,0.05,0.04,0.23,0.01,59.0,32.0,24.0,0.33
3150,2013.0,0.0,0.6,0.0,0.03,85.0,41.0,275.0,0.64
6030,2010.0,0.06,0.05,0.15,0.03,71.0,30.0,12.0,0.29
8189,2003.0,0.13,0.04,0.0,0.01,85.0,21.0,31.0,0.18
1351,2013.0,0.48,0.77,0.0,0.17,64.0,75.0,4572.0,1.42
15868,2004.0,0.0,0.01,0.0,0.0,93.0,48.0,537.0,0.02
499,2008.0,1.75,0.86,0.0,0.28,67.0,45.0,18.0,2.89
9885,2002.0,0.09,0.02,0.0,0.0,90.0,13.0,4.0,0.12
12765,2011.0,0.05,0.01,0.0,0.0,33.0,6.0,7.0,0.06
812,2006.0,0.92,0.93,0.0,0.22,49.0,5.0,24.0,2.07
1430,2009.0,0.7,0.52,0.0,0.13,63.0,16.0,6.0,1.35
1977,2000.0,0.91,0.11,0.0,0.03,82.0,14.0,5.0,1.05
123,2005.0,1.66,2.75,1.6,0.62,74.0,45.0,27.0,6.62
3047,2006.0,0.55,0.02,0.0,0.09,69.0,32.0,52.0,0.66
11212,2006.0,0.06,0.02,0.0,0.0,55.0,5.0,6.0,0.09
1094,2006.0,0.81,0.58,0.01,0.26,83.0,37.0,24.0,1.67
2535,1999.0,0.07,0.05,0.63,0.05,81.0,8.0,37.0,0.81
3091,2005.0,0.18,0.14,0.29,0.05,74.0,36.0,54.0,0.65
15873,2006.0,0.01,0.0,0.0,0.0,36.0,6.0,5.0,0.02
9760,2011.0,0.07,0.03,0.0,0.02,69.0,41.0,51.0,0.12
3652,2014.0,0.18,0.33,0.0,0.04,70.0,10.0,1463.0,0.55
12025,2009.0,0.06,0.01,0.0,0.01,36.0,39.0,50.0,0.07
1892,2003.0,0.53,0.41,0.0,0.14,88.0,15.0,77.0,1.08
5022,2002.0,0.28,0.08,0.0,0.01,79.0,28.0,20.0,0.38
2033,2011.0,0.61,0.32,0.01,0.08,84.0,83.0,439.0,1.02
16058,2007.0,0.01,0.0,0.0,0.0,74.0,12.0,7.0,0.02
2647,2008.0,0.24,0.33,0.01,0.19,57.0,14.0,19.0,0.77
6918,2008.0,0.02,0.21,0.0,0.01,51.0,18.0,7.0,0.24
15356,2005.0,0.0,0.02,0.0,0.0,81.0,62.0,281.0,0.02
5391,2008.0,0.29,0.02,0.0,0.03,69.0,16.0,8.0,0.34
4270,2006.0,0.23,0.14,0.0,0.09,65.0,19.0,64.0,0.46
16112,2016.0,0.0,0.01,0.0,0.0,72.0,4.0,14.0,0.01
3280,2012.0,0.56,0.01,0.0,0.05,73.0,13.0,21.0,0.61
2566,2013.0,0.2,0.39,0.04,0.17,78.0,86.0,513.0,0.8
11820,2005.0,0.07,0.0,0.0,0.01,61.0,9.0,4.0,0.07
4324,2011.0,0.2,0.15,0.03,0.07,71.0,52.0,58.0,0.45
6688,2005.0,0.19,0.05,0.0,0.01,75.0,31.0,8.0,0.25
8430,2011.0,0.09,0.05,0.0,0.02,61.0,12.0,17.0,0.17
3388,2008.0,0.0,0.53,0.0,0.06,86.0,28.0,1093.0,0.59
5473,2013.0,0.05,0.18,0.03,0.07,52.0,15.0,82.0,0.33
4514,2004.0,0.36,0.01,0.0,0.06,71.0,38.0,5.0,0.43
4924,2010.0,0.16,0.17,0.0,0.06,64.0,11.0,9.0,0.39
7922,2008.0,0.05,0.1,0.0,0.03,51.0,28.0,25.0,0.19
11452,2014.0,0.06,0.01,0.0,0.01,85.0,15.0,35.0,0.08
4179,2009.0,0.0,0.45,0.0,0.02,85.0,67.0,1502.0,0.47
8271,2009.0,0.13,0.02,0.0,0.02,51.0,28.0,20.0,0.17
13740,2007.0,0.03,0.0,0.0,0.0,75.0,15.0,19.0,0.04
5708,2003.0,0.22,0.08,0.0,0.01,70.0,9.0,5.0,0.31
5771,2002.0,0.22,0.08,0.0,0.01,81.0,15.0,21.0,0.31
11821,2009.0,0.06,0.0,0.0,0.01,70.0,14.0,5.0,0.07
10306,2009.0,0.1,0.0,0.0,0.01,48.0,17.0,4.0,0.11
6191,2001.0,0.21,0.06,0.0,0.01,84.0,23.0,39.0,0.28
8120,2013.0,0.1,0.06,0.0,0.02,45.0,40.0,1156.0,0.18
2256,2010.0,0.63,0.2,0.02,0.07,73.0,71.0,224.0,0.92
13145,2010.0,0.04,0.0,0.0,0.0,69.0,20.0,4.0,0.05
1421,2003.0,0.63,0.66,0.0,0.07,75.0,21.0,30.0,1.36
6206,2001.0,0.05,0.04,0.17,0.01,65.0,23.0,11.0,0.28
2431,2007.0,0.79,0.0,0.0,0.07,81.0,33.0,28.0,0.85
15584,2008.0,0.0,0.02,0.0,0.0,84.0,56.0,516.0,0.02
1215,2006.0,1.4,0.02,0.02,0.1,90.0,78.0,215.0,1.54
9559,2000.0,0.0,0.0,0.13,0.0,84.0,25.0,11.0,0.13
2012,2016.0,0.56,0.3,0.08,0.09,86.0,74.0,329.0,1.03
4162,2007.0,0.41,0.02,0.0,0.04,65.0,15.0,4.0,0.47
4065,2005.0,0.07,0.05,0.35,0.02,72.0,37.0,38.0,0.49
3288,2011.0,0.3,0.22,0.0,0.09,70.0,29.0,13.0,0.61
860,2010.0,0.79,0.88,0.0,0.32,80.0,46.0,82.0,1.98
51,2008.0,6.76,3.07,0.14,1.03,98.0,86.0,2951.0,11.01
8298,2008.0,0.14,0.01,0.0,0.02,56.0,16.0,8.0,0.17
10985,2008.0,0.03,0.0,0.05,0.01,72.0,45.0,41.0,0.09
39,2008.0,6.62,2.55,2.66,1.01,93.0,81.0,1662.0,12.84
6820,2009.0,0.19,0.0,0.03,0.02,80.0,26.0,47.0,0.24
14692,2003.0,0.02,0.01,0.0,0.0,44.0,16.0,5.0,0.03
3564,2007.0,0.28,0.22,0.0,0.07,63.0,9.0,7.0,0.56
7962,2002.0,0.09,0.07,0.0,0.02,79.0,47.0,15.0,0.19
13787,2011.0,0.0,0.0,0.04,0.0,65.0,8.0,16.0,0.04
841,2003.0,1.57,0.18,0.0,0.27,86.0,19.0,41.0,2.03
6081,2010.0,0.09,0.13,0.01,0.05,72.0,49.0,35.0,0.29
2324,2011.0,0.66,0.11,0.04,0.08,67.0,64.0,121.0,0.89
8523,2005.0,0.12,0.03,0.0,0.0,66.0,14.0,11.0,0.16
1224,2012.0,0.72,0.52,0.04,0.25,89.0,35.0,781.0,1.53
5075,2008.0,0.28,0.06,0.0,0.04,54.0,11.0,6.0,0.37
7221,2008.0,0.1,0.0,0.11,0.01,53.0,19.0,17.0,0.22
10423,2005.0,0.05,0.04,0.0,0.01,67.0,28.0,12.0,0.1
10069,2000.0,0.06,0.04,0.0,0.01,82.0,15.0,11.0,0.11
16161,2006.0,0.0,0.01,0.0,0.0,72.0,25.0,223.0,0.01
5444,2016.0,0.19,0.08,0.0,0.06,78.0,26.0,67.0,0.33
9100,2016.0,0.04,0.08,0.0,0.02,80.0,47.0,17.0,0.14
7971,2010.0,0.1,0.07,0.0,0.02,74.0,13.0,8.0,0.19
1957,2010.0,0.67,0.28,0.01,0.1,83.0,81.0,292.0,1.06
2237,2012.0,0.28,0.53,0.0,0.12,80.0,21.0,1489.0,0.93
15303,2005.0,0.02,0.0,0.0,0.0,58.0,11.0,4.0,0.02
11889,2008.0,0.06,0.0,0.0,0.01,73.0,19.0,8.0,0.07
648,2003.0,1.63,0.22,0.51,0.06,66.0,28.0,92.0,2.41
12369,2016.0,0.01,0.05,0.0,0.0,74.0,24.0,606.0,0.06
3376,2007.0,0.33,0.02,0.21,0.03,69.0,27.0,18.0,0.6
2149,2002.0,0.36,0.28,0.22,0.09,71.0,33.0,43.0,0.96
384,2006.0,0.59,1.79,0.73,0.34,83.0,30.0,28.0,3.45
9548,2008.0,0.12,0.0,0.0,0.01,39.0,6.0,10.0,0.13
7229,2001.0,0.17,0.04,0.0,0.01,66.0,17.0,9.0,0.22
7566,2011.0,0.15,0.03,0.0,0.02,72.0,13.0,9.0,0.2
11103,2015.0,0.03,0.01,0.04,0.01,69.0,43.0,23.0,0.09
2646,2009.0,0.45,0.23,0.02,0.07,81.0,74.0,176.0,0.77
1910,2005.0,0.68,0.18,0.19,0.03,67.0,59.0,106.0,1.08
186,2004.0,0.65,0.75,3.61,0.2,89.0,63.0,245.0,5.21
307,2008.0,2.15,1.13,0.07,0.59,90.0,57.0,910.0,3.94
2057,2003.0,0.49,0.38,0.0,0.13,51.0,5.0,8.0,1.0
12637,2005.0,0.05,0.0,0.0,0.0,66.0,41.0,17.0,0.06
4550,2014.0,0.15,0.25,0.0,0.03,74.0,29.0,93.0,0.42
14020,2007.0,0.0,0.03,0.0,0.0,63.0,11.0,34.0,0.04
1746,2001.0,0.57,0.44,0.0,0.15,85.0,17.0,22.0,1.16
6892,2016.0,0.05,0.17,0.0,0.02,87.0,22.0,194.0,0.24
161,2009.0,2.99,1.9,0.1,0.5,92.0,90.0,516.0,5.49
13888,2006.0,0.04,0.0,0.0,0.0,34.0,41.0,42.0,0.04
298,2014.0,1.13,2.18,0.1,0.63,85.0,83.0,1653.0,4.04
8646,2014.0,0.05,0.03,0.06,0.02,67.0,23.0,49.0,0.16
2920,2000.0,0.34,0.27,0.0,0.09,66.0,16.0,9.0,0.7
5847,2005.0,0.15,0.12,0.0,0.04,61.0,18.0,30.0,0.3
6450,2006.0,0.13,0.1,0.0,0.03,56.0,11.0,10.0,0.26
2557,2003.0,0.62,0.16,0.0,0.02,75.0,36.0,50.0,0.8
12873,2003.0,0.04,0.01,0.0,0.0,65.0,25.0,7.0,0.05
1443,2008.0,0.23,0.73,0.02,0.37,84.0,8.0,21.0,1.35
2872,2002.0,0.55,0.14,0.0,0.02,73.0,30.0,23.0,0.71
6469,2010.0,0.11,0.03,0.09,0.03,63.0,22.0,20.0,0.26
3236,2011.0,0.29,0.27,0.0,0.06,71.0,16.0,20.0,0.62
6634,2001.0,0.14,0.1,0.0,0.02,30.0,6.0,4.0,0.25
4552,2010.0,0.12,0.06,0.21,0.03,74.0,19.0,109.0,0.42
7679,2008.0,0.12,0.06,0.0,0.02,65.0,35.0,18.0,0.2
12870,2003.0,0.04,0.01,0.0,0.0,60.0,16.0,4.0,0.05
2861,2002.0,0.45,0.24,0.0,0.03,79.0,17.0,18.0,0.71
1806,2016.0,0.37,0.58,0.0,0.18,83.0,88.0,621.0,1.13
1405,2011.0,0.71,0.53,0.0,0.13,77.0,49.0,340.0,1.38
10162,2012.0,0.05,0.05,0.0,0.01,71.0,59.0,56.0,0.11
5682,2011.0,0.15,0.11,0.0,0.05,63.0,13.0,9.0,0.32
1742,2004.0,0.57,0.44,0.0,0.15,70.0,31.0,24.0,1.16
10428,2003.0,0.08,0.02,0.0,0.0,66.0,14.0,4.0,0.1
8110,2010.0,0.08,0.08,0.0,0.02,38.0,20.0,29.0,0.18
5447,2009.0,0.31,0.0,0.0,0.03,75.0,17.0,6.0,0.33
10055,2004.0,0.08,0.02,0.0,0.0,81.0,37.0,35.0,0.11
6641,2004.0,0.19,0.05,0.0,0.01,73.0,47.0,8.0,0.25
8113,2005.0,0.14,0.04,0.0,0.0,77.0,27.0,8.0,0.18
1474,2004.0,0.87,0.35,0.07,0.04,92.0,60.0,279.0,1.33
13025,2003.0,0.04,0.01,0.0,0.0,79.0,43.0,12.0,0.05
1765,2012.0,0.59,0.45,0.01,0.1,53.0,43.0,437.0,1.15
6354,2010.0,0.04,0.19,0.0,0.04,76.0,33.0,176.0,0.27
129,2001.0,4.98,1.3,0.08,0.07,97.0,68.0,1283.0,6.43
77,2015.0,1.12,6.12,0.06,1.28,82.0,42.0,896.0,8.57
641,2015.0,2.08,0.08,0.0,0.26,84.0,23.0,124.0,2.42
7985,2007.0,0.17,0.0,0.0,0.01,51.0,19.0,17.0,0.18
6657,2015.0,0.02,0.22,0.0,0.02,72.0,45.0,278.0,0.25
2604,2009.0,0.51,0.21,0.0,0.07,76.0,52.0,30.0,0.79
2301,2015.0,0.32,0.42,0.02,0.14,70.0,46.0,80.0,0.9
3022,2010.0,0.31,0.0,0.34,0.02,68.0,8.0,11.0,0.67
411,2003.0,1.5,1.28,0.05,0.46,85.0,31.0,105.0,3.28
271,2013.0,0.92,2.89,0.01,0.4,84.0,41.0,435.0,4.22
10009,2006.0,0.06,0.04,0.0,0.01,68.0,26.0,16.0,0.11
9115,2007.0,0.13,0.0,0.0,0.01,64.0,9.0,13.0,0.14
277,2011.0,2.25,1.47,0.04,0.43,80.0,77.0,564.0,4.19
4272,2007.0,0.3,0.12,0.0,0.04,41.0,25.0,14.0,0.46
6715,2008.0,0.12,0.09,0.0,0.03,43.0,7.0,14.0,0.25
11040,2003.0,0.06,0.02,0.0,0.0,85.0,37.0,18.0,0.09
9631,2006.0,0.1,0.03,0.0,0.0,75.0,23.0,12.0,0.13
11102,2007.0,0.08,0.0,0.0,0.01,46.0,17.0,7.0,0.09
8600,2005.0,0.14,0.01,0.0,0.01,50.0,18.0,16.0,0.16
9138,2008.0,0.07,0.05,0.0,0.02,65.0,11.0,9.0,0.14
12898,2002.0,0.04,0.01,0.0,0.0,80.0,15.0,10.0,0.05
3014,2013.0,0.35,0.27,0.0,0.06,81.0,39.0,139.0,0.67
7381,2003.0,0.1,0.08,0.0,0.03,83.0,46.0,13.0,0.21
9395,2006.0,0.08,0.02,0.03,0.01,69.0,39.0,21.0,0.13
13647,2010.0,0.04,0.0,0.0,0.0,38.0,8.0,10.0,0.04
14106,2009.0,0.0,0.03,0.0,0.0,64.0,14.0,17.0,0.04
1280,2007.0,0.44,0.67,0.0,0.37,60.0,24.0,35.0,1.48
7339,2013.0,0.1,0.1,0.0,0.02,68.0,30.0,118.0,0.21
6542,2002.0,0.13,0.1,0.0,0.03,78.0,31.0,39.0,0.26
12504,2011.0,0.0,0.05,0.0,0.01,75.0,30.0,35.0,0.06
10606,2015.0,0.0,0.03,0.07,0.01,65.0,12.0,63.0,0.1
3959,2002.0,0.25,0.19,0.0,0.06,75.0,13.0,6.0,0.5
4426,2012.0,0.28,0.12,0.0,0.04,79.0,52.0,160.0,0.44
7028,2009.0,0.13,0.06,0.02,0.02,59.0,18.0,12.0,0.23
7965,2006.0,0.13,0.05,0.0,0.01,81.0,21.0,6.0,0.19
5423,2008.0,0.04,0.03,0.25,0.01,52.0,8.0,8.0,0.34
11584,2016.0,0.06,0.0,0.0,0.01,60.0,19.0,94.0,0.08
32,2010.0,9.7,3.68,0.11,1.13,87.0,89.0,1454.0,14.61
6262,2008.0,0.0,0.17,0.09,0.01,78.0,42.0,87.0,0.27
16514,2015.0,0.0,0.0,0.01,0.0,82.0,9.0,20.0,0.01
7165,2014.0,0.0,0.08,0.12,0.02,82.0,24.0,125.0,0.22
12073,2006.0,0.03,0.03,0.0,0.01,67.0,30.0,11.0,0.07
2568,2009.0,0.52,0.2,0.0,0.07,84.0,62.0,79.0,0.8
6326,2014.0,0.13,0.12,0.0,0.02,69.0,20.0,36.0,0.27
12402,2014.0,0.0,0.06,0.0,0.0,82.0,8.0,173.0,0.06
4039,2011.0,0.16,0.16,0.13,0.03,65.0,69.0,110.0,0.49
4137,2012.0,0.28,0.15,0.0,0.04,67.0,30.0,132.0,0.47
7910,2008.0,0.16,0.0,0.02,0.01,72.0,36.0,19.0,0.19
15293,2008.0,0.0,0.02,0.0,0.0,89.0,58.0,3717.0,0.02
11250,2005.0,0.04,0.03,0.0,0.01,70.0,39.0,36.0,0.09
10653,2006.0,0.07,0.01,0.02,0.01,55.0,59.0,41.0,0.1
12729,2015.0,0.0,0.05,0.0,0.01,42.0,8.0,9.0,0.06
5548,2008.0,0.32,0.01,0.0,0.0,86.0,30.0,1660.0,0.32
1592,2005.0,0.71,0.19,0.31,0.03,64.0,27.0,74.0,1.25
10467,2009.0,0.09,0.01,0.0,0.01,61.0,9.0,6.0,0.1
13880,2007.0,0.03,0.0,0.0,0.0,59.0,8.0,7.0,0.04
5181,2005.0,0.18,0.14,0.0,0.05,50.0,24.0,21.0,0.36
9758,2011.0,0.08,0.03,0.0,0.01,64.0,18.0,9.0,0.12
2470,2012.0,0.46,0.28,0.02,0.07,67.0,37.0,131.0,0.84
2583,2010.0,0.05,0.3,0.29,0.16,74.0,10.0,5.0,0.79
9109,2011.0,0.04,0.08,0.0,0.02,54.0,8.0,7.0,0.14
8558,2009.0,0.09,0.05,0.0,0.01,74.0,16.0,6.0,0.16
15655,2008.0,0.0,0.02,0.0,0.0,62.0,6.0,30.0,0.02
1675,2004.0,1.0,0.04,0.0,0.16,78.0,37.0,16.0,1.2
6725,2005.0,0.19,0.05,0.0,0.01,55.0,4.0,10.0,0.25
5291,2013.0,0.04,0.04,0.25,0.02,71.0,44.0,136.0,0.35
16601,2015.0,0.0,0.01,0.0,0.0,65.0,16.0,27.0,0.01
14518,2012.0,0.01,0.01,0.0,0.0,52.0,26.0,29.0,0.03
14010,2008.0,0.0,0.03,0.0,0.01,71.0,37.0,26.0,0.04
12770,2005.0,0.05,0.0,0.0,0.0,60.0,29.0,18.0,0.06
833,2006.0,1.74,0.02,0.0,0.28,72.0,38.0,34.0,2.04
8168,2012.0,0.02,0.12,0.0,0.03,75.0,27.0,43.0,0.18
13605,2011.0,0.0,0.0,0.04,0.0,67.0,23.0,50.0,0.04
4491,2010.0,0.18,0.18,0.0,0.07,43.0,31.0,49.0,0.43
7414,2003.0,0.16,0.04,0.0,0.01,47.0,5.0,5.0,0.21
1068,2005.0,0.98,0.42,0.22,0.06,96.0,82.0,767.0,1.69
15458,2016.0,0.01,0.01,0.0,0.0,52.0,15.0,12.0,0.02
1720,2002.0,0.57,0.45,0.0,0.15,70.0,14.0,60.0,1.17
6632,1996.0,0.14,0.1,0.0,0.02,93.0,8.0,20.0,0.25
3149,2011.0,0.23,0.35,0.0,0.06,61.0,39.0,48.0,0.64
8944,2016.0,0.06,0.07,0.01,0.01,74.0,6.0,11.0,0.15
6812,2003.0,0.18,0.05,0.0,0.01,53.0,4.0,12.0,0.24
10817,2006.0,0.09,0.0,0.0,0.01,48.0,19.0,6.0,0.1
16380,2004.0,0.0,0.01,0.0,0.0,91.0,16.0,39.0,0.01
6879,2013.0,0.17,0.05,0.0,0.02,73.0,5.0,40.0,0.24
3153,2006.0,0.15,0.12,0.34,0.04,81.0,45.0,62.0,0.64
15408,2014.0,0.0,0.02,0.0,0.0,57.0,47.0,544.0,0.02
9825,2008.0,0.1,0.01,0.0,0.01,44.0,9.0,9.0,0.12
8480,2003.0,0.08,0.06,0.0,0.02,83.0,14.0,8.0,0.16
5116,2009.0,0.1,0.22,0.0,0.04,51.0,10.0,22.0,0.37
16311,2009.0,0.01,0.0,0.0,0.0,75.0,13.0,6.0,0.01
5038,2007.0,0.34,0.01,0.0,0.03,70.0,4.0,12.0,0.38
3835,2011.0,0.39,0.09,0.0,0.04,79.0,26.0,22.0,0.52
152,2009.0,0.63,0.67,4.35,0.15,87.0,65.0,197.0,5.78
1331,2007.0,0.37,0.89,0.0,0.18,71.0,7.0,5.0,1.44
577,2006.0,0.86,1.11,0.01,0.66,71.0,24.0,47.0,2.65
1798,2014.0,0.63,0.4,0.0,0.1,81.0,89.0,1137.0,1.14
4748,2000.0,0.23,0.15,0.0,0.03,84.0,11.0,6.0,0.41
7918,2007.0,0.07,0.0,0.11,0.01,67.0,17.0,32.0,0.19
4645,2006.0,0.36,0.02,0.0,0.03,66.0,58.0,53.0,0.42
356,2001.0,2.38,0.67,0.46,0.1,78.0,34.0,161.0,3.6
9434,2016.0,0.0,0.12,0.0,0.01,86.0,77.0,556.0,0.13
2016,2009.0,0.61,0.32,0.0,0.1,78.0,28.0,28.0,1.03
3900,2010.0,0.47,0.0,0.0,0.04,76.0,26.0,38.0,0.51
14308,2006.0,0.02,0.01,0.0,0.0,57.0,4.0,7.0,0.03
2956,2013.0,0.46,0.17,0.0,0.07,75.0,18.0,175.0,0.69
473,2012.0,2.6,0.2,0.01,0.19,88.0,41.0,131.0,3.0
13855,2004.0,0.03,0.01,0.0,0.0,68.0,11.0,6.0,0.04
13431,2006.0,0.0,0.04,0.0,0.01,93.0,55.0,1128.0,0.05
6106,2003.0,0.14,0.11,0.0,0.04,66.0,35.0,5.0,0.28
1567,1994.0,0.39,0.26,0.53,0.08,69.0,4.0,4.0,1.27
3162,2010.0,0.49,0.09,0.01,0.05,57.0,33.0,30.0,0.64
7447,2014.0,0.0,0.03,0.17,0.01,74.0,5.0,29.0,0.21
4148,2014.0,0.08,0.36,0.0,0.03,87.0,49.0,1154.0,0.47
750,2011.0,0.34,0.96,0.55,0.33,80.0,41.0,132.0,2.19
16356,2003.0,0.01,0.0,0.0,0.0,27.0,9.0,19.0,0.01
899,2001.0,0.76,0.96,0.0,0.2,88.0,25.0,69.0,1.92
6795,2003.0,0.12,0.09,0.0,0.03,63.0,20.0,11.0,0.24
5140,2007.0,0.1,0.17,0.0,0.1,52.0,11.0,20.0,0.37
5458,2003.0,0.25,0.07,0.0,0.01,69.0,25.0,9.0,0.33
1882,2009.0,0.64,0.34,0.01,0.1,54.0,51.0,198.0,1.09
16156,2009.0,0.0,0.01,0.0,0.0,66.0,23.0,240.0,0.01
1591,2005.0,1.0,0.13,0.02,0.1,83.0,54.0,134.0,1.25
11418,2009.0,0.04,0.03,0.0,0.01,35.0,18.0,27.0,0.08
11618,2006.0,0.05,0.02,0.0,0.01,56.0,23.0,7.0,0.08
1937,2006.0,0.88,0.04,0.0,0.14,75.0,43.0,84.0,1.06
9281,2002.0,0.1,0.04,0.0,0.0,66.0,20.0,13.0,0.14
8089,2004.0,0.13,0.04,0.0,0.01,65.0,5.0,6.0,0.18
9751,2011.0,0.09,0.02,0.0,0.01,37.0,12.0,14.0,0.12
13293,2003.0,0.02,0.02,0.0,0.01,85.0,39.0,185.0,0.05
10321,2005.0,0.1,0.0,0.0,0.01,43.0,30.0,22.0,0.11
16347,2007.0,0.01,0.0,0.0,0.0,61.0,27.0,106.0,0.01
7212,2011.0,0.09,0.1,0.0,0.04,81.0,21.0,25.0,0.22
666,2004.0,0.96,1.08,0.04,0.3,62.0,36.0,22.0,2.37
2579,2006.0,0.66,0.02,0.0,0.11,73.0,31.0,61.0,0.79
6276,2014.0,0.1,0.16,0.0,0.02,68.0,18.0,721.0,0.27
5662,2008.0,0.14,0.14,0.0,0.03,63.0,48.0,18.0,0.32
14310,2002.0,0.02,0.01,0.0,0.0,45.0,10.0,6.0,0.03
7097,2007.0,0.2,0.01,0.0,0.02,79.0,21.0,6.0,0.23
1052,2011.0,0.83,0.6,0.02,0.24,95.0,54.0,937.0,1.7
13303,2002.0,0.04,0.01,0.0,0.0,78.0,9.0,6.0,0.05
2235,2008.0,0.44,0.34,0.0,0.15,76.0,48.0,70.0,0.93
5063,2012.0,0.22,0.12,0.0,0.03,80.0,8.0,22.0,0.37
3104,2008.0,0.35,0.23,0.0,0.07,84.0,41.0,29.0,0.65
15744,2013.0,0.0,0.02,0.0,0.0,50.0,16.0,14.0,0.02
3481,1999.0,0.32,0.22,0.0,0.04,79.0,14.0,77.0,0.58
16700,2011.0,0.01,0.0,0.0,0.0,61.0,12.0,43.0,0.01
6270,2000.0,0.15,0.1,0.0,0.02,51.0,8.0,7.0,0.27
10520,2009.0,0.07,0.01,0.01,0.01,39.0,32.0,34.0,0.1
3912,2002.0,0.37,0.14,0.0,0.01,62.0,4.0,8.0,0.51
4607,2004.0,0.32,0.08,0.0,0.01,84.0,41.0,25.0,0.42
4559,2003.0,0.21,0.16,0.0,0.05,64.0,19.0,157.0,0.42
7142,2004.0,0.17,0.05,0.0,0.01,60.0,40.0,9.0,0.22
2649,2005.0,0.64,0.02,0.0,0.1,53.0,30.0,46.0,0.77
11678,2016.0,0.01,0.05,0.0,0.01,75.0,19.0,50.0,0.08
9065,2003.0,0.11,0.03,0.0,0.01,35.0,24.0,10.0,0.14
9721,2005.0,0.06,0.05,0.0,0.02,77.0,41.0,12.0,0.12
1450,2011.0,0.71,0.49,0.02,0.12,84.0,72.0,533.0,1.34
15285,2006.0,0.02,0.0,0.0,0.0,46.0,7.0,6.0,0.02
6508,2002.0,0.13,0.1,0.0,0.03,44.0,14.0,9.0,0.26
9923,2015.0,0.03,0.02,0.06,0.01,73.0,26.0,24.0,0.12
2172,2000.0,0.27,0.21,0.41,0.07,75.0,20.0,12.0,0.95
5490,2007.0,0.14,0.01,0.16,0.01,86.0,25.0,15.0,0.33
12573,2009.0,0.0,0.05,0.0,0.01,80.0,44.0,602.0,0.06
4904,2003.0,0.29,0.08,0.0,0.01,92.0,27.0,25.0,0.39
3461,2000.0,0.23,0.16,0.16,0.04,42.0,5.0,47.0,0.58
2382,2003.0,0.61,0.24,0.0,0.03,81.0,33.0,17.0,0.87
4630,2009.0,0.24,0.12,0.0,0.06,75.0,36.0,18.0,0.42
2657,2006.0,0.11,0.43,0.0,0.23,70.0,22.0,18.0,0.77
3032,2006.0,0.35,0.22,0.0,0.1,67.0,26.0,9.0,0.66
3224,2005.0,0.4,0.2,0.0,0.03,77.0,40.0,15.0,0.62
5277,2010.0,0.18,0.12,0.0,0.05,59.0,50.0,36.0,0.35
2409,2013.0,0.26,0.42,0.03,0.16,77.0,23.0,288.0,0.87
3070,2012.0,0.27,0.2,0.11,0.08,67.0,37.0,199.0,0.66
11263,2001.0,0.04,0.03,0.0,0.01,63.0,5.0,16.0,0.09
3899,2013.0,0.28,0.15,0.0,0.08,34.0,14.0,196.0,0.51
5880,2011.0,0.18,0.09,0.0,0.03,61.0,13.0,10.0,0.3
9730,2007.0,0.11,0.01,0.0,0.01,49.0,18.0,11.0,0.12
1376,2006.0,0.58,0.5,0.0,0.32,83.0,11.0,26.0,1.4
364,2002.0,1.23,1.77,0.05,0.49,72.0,49.0,88.0,3.54
11455,2006.0,0.01,0.01,0.05,0.0,66.0,23.0,17.0,0.08
11015,2014.0,0.06,0.02,0.0,0.02,49.0,12.0,32.0,0.09
5649,2012.0,0.14,0.13,0.0,0.05,79.0,28.0,127.0,0.32
16114,2011.0,0.0,0.01,0.0,0.0,70.0,13.0,86.0,0.01
9071,2001.0,0.1,0.04,0.0,0.0,81.0,24.0,15.0,0.14
1771,2003.0,0.5,0.16,0.46,0.03,76.0,55.0,21.0,1.15
14367,2009.0,0.0,0.03,0.0,0.01,73.0,14.0,20.0,0.03
2219,2016.0,0.28,0.14,0.47,0.04,81.0,71.0,87.0,0.93
9179,2016.0,0.02,0.02,0.09,0.01,93.0,5.0,83.0,0.14
760,2001.0,1.23,0.83,0.0,0.1,74.0,17.0,30.0,2.16
2498,2011.0,0.43,0.19,0.14,0.06,75.0,33.0,197.0,0.83
8980,2016.0,0.08,0.05,0.0,0.01,63.0,75.0,445.0,0.15
